time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,-0.023569182334534734,-1.3202505506456594,7.879820713961239,0.04582405769764808,6.180189732421141,0.0,0.5546923990780578,-0.8928748042885355,4.762417277627727,0.11441075626082914,-0.09004134299407134,0.0,447.9810069909693,448.5756121112896,450.1537866922669,445.9868290698484
3.0600000000000023,0.012085275963936916,-1.3728023074879498,8.170632280571889,0.05244063704709756,6.175475789839879,0.0,0.6342739723198931,-0.8581328260746988,4.930497953803033,0.10037369480325797,-0.06212182347704398,0.0,479.80861987651446,481.9190470077661,478.89914373243494,477.8398503987256
3.1200000000000023,0.05235540504516338,-1.4232510198325843,8.469125496129491,0.058844676457392886,6.171895260180756,0.0,0.7083849938459225,-0.8228894754014786,5.018811345670405,0.11711070880438545,-0.05518576584745594,0.0,457.14122813789817,457.6912441887793,456.364121762092,457.7077787310149
3.1800000000000024,0.09717859556502867,-1.4714325384879807,8.773225114256903,0.06616302589214396,6.1691965148273304,0.0,0.7859686651286887,-0.7824599115881016,5.117321877374568,0.13024895960176516,-0.02989944756213355,0.0,461.19916538334485,463.19104403005673,459.91937457212714,460.97169272204945
3.2400000000000024,0.14636064169988236,-1.5172385908669668,9.080213721104306,0.0742177712556531,6.167513412784631,0.0,0.8535787499688223,-0.7437199367086057,5.115568566071316,0.141226974767835,-0.02459154980306035,0.0,430.0506162368384,430.4998103428983,430.55876626873726,431.50381742074325
3.3000000000000025,0.20035742532744955,-1.5601013913105264,9.393340269399078,0.08311516207180958,6.166174712806056,0.0,0.9463624357158879,-0.68409022263947,5.320946237196024,0.159590563841166,-0.018103152441948697,0.0,493.56725810428657,494.0459716010912,493.79305519837413,495.16397501832586
3.3600000000000025,0.25909369279625855,-1.5997871015217409,9.711521449450528,0.09227775169810126,6.164862775364082,0.0,1.0116202925264604,-0.6379826105478095,5.285174410958444,0.1331403388299688,-0.030715191806407152,0.0,422.770668019516,421.68232918516355,422.4097705625658,420.1450962661012
3.4200000000000026,0.3221621603685553,-1.6362496617902886,10.030834644338192,0.10020605255689308,6.162783448379063,0.0,1.0908000054330795,-0.5766875900845032,5.358139774645587,0.1300573845841199,-0.04400611075653826,0.0,456.5321182936887,455.4697265094529,457.48991527605716,457.25984232126456
3.4800000000000026,0.3901349502799981,-1.6687842338119963,10.355416135732032,0.10797683003239111,6.160024161431789,0.0,1.1751628665435288,-0.5070505676344984,5.460610060305553,0.1284024482420527,-0.05027869307795207,0.0,467.0468041876349,466.5561095991119,466.70419270725336,466.5894671729401
3.5400000000000027,0.46340621320696834,-1.6968207054214872,10.687563551807616,0.11548380633344912,6.157277258900205,0.0,1.2674197232138542,-0.426746233461122,5.610072050451943,0.11757412661556833,-0.03803875433711189,0.0,481.1803890268842,482.1051463658124,482.93889659137056,482.1341560636558
3.6000000000000028,0.5417340618845897,-1.7203643506604005,11.024472631652959,0.12251589409994335,6.155191082565832,0.0,1.3436752267818781,-0.3574205576453252,5.620030064949637,0.11644624961184459,-0.028924829663238207,0.0,440.6760995567675,441.4284233162709,440.84478384884335,440.76399949319585
3.660000000000003,0.6247660521022969,-1.739528475501638,11.36269919180541,0.1291931142357967,6.153743787171898,0.0,1.4241573009788338,-0.28076848628844464,5.653862138002778,0.09820709500407898,-0.015924574339208263,0.0,448.4133114312583,449.4682406463202,449.80002287470694,448.3309104240928
3.720000000000003,0.7122760092205431,-1.7543407763462333,11.700106881274762,0.13490854823254494,6.152764753255127,0.0,1.492927889112397,-0.2124740715942107,5.59322246526696,0.08859193066654751,-0.017114299200724187,0.0,419.04850530113066,418.9451239499447,418.7204073221534,417.891222737046
3.780000000000003,0.8044289326755953,-1.7644418467396659,12.037675465782538,0.14029741781481953,6.152125706297269,0.0,1.5788391760279947,-0.12374823534226083,5.658577175124164,0.09215231100928004,-0.0001282062152465997,0.0,458.4440658696468,459.79209507686693,459.30018075321726,459.5889582609013
3.840000000000003,0.9017864326342907,-1.769060299800426,12.379489920423524,0.14631614957709882,6.152114130278266,0.0,1.6663235902932865,-0.029677117828202176,5.7346899079853815,0.11299936741469291,-0.0003227162201535322,0.0,464.05156873460635,464.03630179275655,462.36092477161037,464.0087558956078
3.900000000000003,1.0047881382049668,-1.7674601909110295,12.728859502439757,0.15289113133149534,6.152395282647191,0.0,1.7668890887010102,0.08363888958975102,5.90986083304133,0.10169133161785063,0.013183487969533027,0.0,494.26204425459,495.25653334162814,494.2814487706802,493.45647900877515
3.960000000000003,1.1126658016190696,-1.7602431710158168,13.08012724148038,0.159042883351324,6.152962365300052,0.0,1.8290160710591037,0.15745704438152605,5.799490328170838,0.10415308171532804,0.0006853969006647967,0.0,406.31744055122033,405.1950513847389,405.7007422589025,405.931982895039
4.020000000000002,1.2249530251089664,-1.7476579985752152,13.430000421932716,0.1648230509502948,6.153417556434805,0.0,1.9137741258572842,0.26258540204332803,5.862426322120908,0.0722204664509236,0.01868833482019591,0.0,461.9647510926256,463.382323569819,462.82893792154573,460.31549342021003
4.080000000000001,1.3418433338972784,-1.7292404482554675,13.780130442604419,0.16956895387403748,6.154545090056601,0.0,1.9824645603229998,0.351745151910885,5.808699245237014,0.09016391120179268,0.018999190486999884,0.0,425.0293210817613,425.0559322669917,425.1976125734799,426.7375864003276
4.14,1.4625951984203636,-1.7056971982894824,14.125243058723033,0.17516838195926265,6.155832055716662,0.0,2.042533672881897,0.43352003599767036,5.695480305991872,0.09899004671207183,0.025947149816841417,0.0,404.5325773141353,405.15793635100016,404.0814529714188,404.88477351515917
4.199999999999998,1.5883244153413887,-1.675238812649562,14.474350427136946,0.1814370581579725,6.157608773047485,0.0,2.1480061200685943,0.5822848062518252,5.939928680844241,0.1136538068626253,0.03608418234498521,0.0,514.6921263897965,515.409306534312,515.397493579938,516.4407663514232
4.259999999999997,1.7194314209067323,-1.6369796628668458,14.831118152004427,0.1888151762531196,6.159847110019211,0.0,2.2219575908731475,0.6936394006776062,5.952054683956164,0.1370294064307607,0.039642413814716046,0.0,449.0073133933907,449.29658644604086,448.3616352700616,450.2703309274215
4.319999999999996,1.8546933236314407,-1.592252249623467,15.186758150687831,0.1971664928463488,6.162025961512185,0.0,2.286555371767563,0.7979800128940486,5.9026539970499625,0.1431864006123643,0.02865303165122277,0.0,429.0986368914031,428.1651377256804,430.48501784364646,431.0244303852631
4.379999999999995,1.9939580706043087,-1.540847926378309,15.54079025909112,0.20565297399304772,6.163480843362773,0.0,2.3553989142795064,0.9162267310931932,5.89817199968324,0.1377051495656928,0.01353442828722655,0.0,444.7412901011175,443.50107044010485,445.0216349512218,444.59123786812347
4.439999999999993,2.137178543998503,-1.4824421654996702,15.893368128355,0.21372135432682615,6.16435518076209,0.0,2.4185107075785393,1.0313193734252957,5.854375226735157,0.1270748438463351,0.01657109448725602,0.0,431.7775297741607,432.03359870105123,432.6703753699884,431.7914437989972
4.499999999999992,2.284047903862078,-1.417200711246336,16.24236564726674,0.22200109071036866,6.165436652763654,0.0,2.4770344741009414,1.1440670062631138,5.778993618392254,0.15384506800828376,0.020783357663675072,0.0,420.51861211747087,420.8833764933481,421.0841123815358,423.4123121856714
4.559999999999991,2.435107945671965,-1.343731920842099,16.592657839361813,0.2310569132851752,6.167175259081304,0.0,2.557985980604355,1.3056726801012624,5.896402198354042,0.1443589757748307,0.04171161538114269,0.0,482.411875009049,483.9900328978519,483.26803964931685,482.57175363542865
4.6199999999999894,2.5905161711028524,-1.2612802158125078,16.946135079479774,0.2399056014553862,6.169555227534776,0.0,2.622000685964766,1.4434459909925914,5.8858945400944735,0.15307613313070578,0.03522575315962587,0.0,445.16049491441424,444.6301209553115,444.9738978905088,445.7073651370716
4.679999999999988,2.7497597180196243,-1.170305742804921,17.299355647993572,0.24908191630845344,6.172018921577665,0.0,2.685827338173906,1.5897925054646336,5.8877403022613075,0.15266240003559794,0.05072784016076188,0.0,449.8505175458821,451.1051709196721,449.078192245186,449.06642018817536
4.739999999999987,2.912591736529069,-1.0707917630262598,17.651071614994205,0.25837927556952867,6.175246030407328,0.0,2.7415953686555086,1.7280986556786486,5.836047044357887,0.15918321979074407,0.059287064128151934,0.0,432.93726977542667,433.65898302879987,432.27241554714016,432.84506284749745
4.799999999999986,3.0785797958827663,-0.9631198666250261,17.998556938049028,0.2680398955046268,6.178570651370329,0.0,2.791041585646649,1.8617492375753528,5.746912557986699,0.16443041225087676,0.04624234832938637,0.0,420.33269335028353,419.20263926095106,420.6004423665063,421.08095683795574
4.859999999999984,3.247880361674179,-0.8462432319104595,18.34442342374578,0.27775685032517927,6.181465989700714,0.0,2.8519308589710115,2.0349184179512494,5.7813162260222075,0.15646538289492626,0.052004277737139996,0.0,460.5383801410364,460.99532373183166,461.86578752590003,461.2608934534359
4.919999999999983,3.4202834699095255,-0.7201049183013105,18.687754389245022,0.286824252733374,6.184349107563438,0.0,2.8946003897033696,2.1704417128907667,5.663287101519987,0.13743827447294182,0.0386682203776431,0.0,412.15325890922827,410.9741774839088,411.8972021461361,410.23388966143625
4.979999999999982,3.595606209679614,-0.5845245741012078,19.027975933666763,0.29580884613364233,6.187069245630987,0.0,2.9491584230702084,2.3495561828027403,5.676873834828467,0.16703122825284905,0.05612691479690675,0.0,454.7542611847609,456.15199538833645,454.35548624954185,456.74215152606484
5.0399999999999805,3.774481639152423,-0.43697349021001486,19.37242332687051,0.30599591362642187,6.190458560927013,0.0,3.0128164605227474,2.5695559836015547,5.803405189851095,0.17478288828189334,0.05720201535519631,0.0,491.4107147047978,491.4922575094656,492.06227268960436,492.6603833944158
